id	teller	story	index	start	end	duration	start_fraction	end_fraction	text
jens-martens/ikea-nightmare/58	jens-martens	ikea-nightmare	58	175.389	180.458	5.068999999999988	0.38612376989630803	0.3972833146203465	to it but they ruin any boxes left they
jens-martens/ikea-nightmare/59	jens-martens	ikea-nightmare	59	178.449	182.798	4.3489999999999895	0.39286044514893337	0.4024348898135306	were all way up high in the shelf so
jens-martens/ikea-nightmare/60	jens-martens	ikea-nightmare	60	180.459	184.87	4.411000000000001	0.39728551614820684	0.40699645554014485	nobody could reach them so we went to a
jens-martens/ikea-nightmare/61	jens-martens	ikea-nightmare	61	182.799	187.0	4.200999999999993	0.40243709134139094	0.41168570988265857	store clerk and we just asked like okay
jens-martens/ikea-nightmare/62	jens-martens	ikea-nightmare	62	184.87	189.64	4.769999999999982	0.40699645554014485	0.41749774343394314	okay bring the boxes down so we can take
jens-martens/ikea-nightmare/63	jens-martens	ikea-nightmare	63	187.0	193.419	6.419000000000011	0.41168570988265857	0.4258173172181494	one inside yeah I'm sorry but you need
jens-martens/ikea-nightmare/64	jens-martens	ikea-nightmare	64	189.639	197.379	7.739999999999981	0.41749554190608285	0.43453536754507627	to go and ask the help desk okay at that
jens-martens/ikea-nightmare/65	jens-martens	ikea-nightmare	65	193.419	201.699	8.280000000000001	0.4258173172181494	0.4440459679017238	as a help desk we had to wait for about
jens-martens/ikea-nightmare/66	jens-martens	ikea-nightmare	66	197.379	203.739	6.360000000000014	0.43453536754507627	0.4485370847368073	30 minutes until it was our turn and
jens-martens/ikea-nightmare/67	jens-martens	ikea-nightmare	67	201.699	205.709	4.009999999999991	0.4440459679017238	0.45287409462166744	once it was our turn the only thing the
jens-martens/ikea-nightmare/68	jens-martens	ikea-nightmare	68	203.739	209.079	5.340000000000003	0.4485370847368073	0.46029324351099665	woman did was just called to the same
jens-martens/ikea-nightmare/69	jens-martens	ikea-nightmare	69	205.709	211.569	5.859999999999985	0.45287409462166744	0.46577504788323093	store clerk that we asked issue and she
jens-martens/ikea-nightmare/70	jens-martens	ikea-nightmare	70	209.079	214.359	5.280000000000001	0.46029324351099665	0.4719173106135658	suggest yeah can you bring it down I'm
jens-martens/ikea-nightmare/71	jens-martens	ikea-nightmare	71	211.569	216.189	4.6200000000000045	0.46577504788323093	0.475946106597979	like I can do that too I can I already
jens-martens/ikea-nightmare/72	jens-martens	ikea-nightmare	72	214.359	218.59	4.2309999999999945	0.4719173106135658	0.4812319749906435	asked if he could bring it down but
jens-martens/ikea-nightmare/73	jens-martens	ikea-nightmare	73	216.189	221.319	5.1299999999999955	0.475946106597979	0.4872399445214979	apparently he didn't want to and so they
jens-martens/ikea-nightmare/74	jens-martens	ikea-nightmare	74	218.59	224.439	5.8489999999999895	0.4812319749906435	0.4941087114457433	said it would take a few minutes to get
jens-martens/ikea-nightmare/75	jens-martens	ikea-nightmare	75	221.319	226.12	4.801000000000016	0.4872399445214979	0.4978094797789666	it down but after 15 minutes I was just
jens-martens/ikea-nightmare/76	jens-martens	ikea-nightmare	76	224.439	228.099	3.6599999999999966	0.4941087114457433	0.5021663034145697	sick and tired of it and I just said
jens-martens/ikea-nightmare/77	jens-martens	ikea-nightmare	77	226.12	230.709	4.588999999999999	0.4978094797789666	0.5079122911300442	like okay look at the chair next to it
jens-martens/ikea-nightmare/78	jens-martens	ikea-nightmare	78	228.099	233.469	5.3700000000000045	0.5021663034145697	0.513988508024569	it looks good too so I'm gonna pick that
jens-martens/ikea-nightmare/79	jens-martens	ikea-nightmare	79	230.709	236.92	6.210999999999984	0.5079122911300442	0.5215859806705854	one and it's cheaper so yeah me now I'm
jens-martens/ikea-nightmare/80	jens-martens	ikea-nightmare	80	233.469	239.439	5.969999999999999	0.513988508024569	0.5271316293507694	sitting on it third problem that we had
jens-martens/ikea-nightmare/81	jens-martens	ikea-nightmare	81	236.919	242.649	5.72999999999999	0.521583779142725	0.534198533782445	when we went to Ikea and that called the
jens-martens/ikea-nightmare/82	jens-martens	ikea-nightmare	82	239.439	248.75	9.311000000000007	0.5271316293507694	0.5476300552583493	nightmare was this couch right next to
jens-martens/ikea-nightmare/83	jens-martens	ikea-nightmare	83	242.65	252.259	9.60899999999998	0.5342007353103053	0.555355216520265	me um like I get that a big object
jens-martens/ikea-nightmare/84	jens-martens	ikea-nightmare	84	248.75	256.189	7.439000000000021	0.5476300552583493	0.5640072210113819	but why do you have to order three
jens-martens/ikea-nightmare/85	jens-martens	ikea-nightmare	85	252.259	257.988	5.729000000000013	0.555355216520265	0.5679677696321247	different things to get one couch we
jens-martens/ikea-nightmare/86	jens-martens	ikea-nightmare	86	256.189	260.389	4.199999999999989	0.5640072210113819	0.5732536380247892	went to a lady she ordered everything
jens-martens/ikea-nightmare/87	jens-martens	ikea-nightmare	87	257.988	263.0	5.0120000000000005	0.5679677696321247	0.5790018272681241	and instead of ordering the couch she
jens-martens/ikea-nightmare/88	jens-martens	ikea-nightmare	88	260.389	265.879	5.490000000000009	0.5732536380247892	0.5853400259780288	just ordered the cover I can't do
jens-martens/ikea-nightmare/89	jens-martens	ikea-nightmare	89	263.0	267.56	4.560000000000002	0.5790018272681241	0.589040794311252	anything with the cover alone so then we
jens-martens/ikea-nightmare/90	jens-martens	ikea-nightmare	90	265.879	270.009	4.1299999999999955	0.5853400259780288	0.5944323360412126	had to go back to the help desk and just
jens-martens/ikea-nightmare/91	jens-martens	ikea-nightmare	91	267.56	272.47	4.910000000000025	0.589040794311252	0.5998502961054972	said like okay this lady forgot order it
jens-martens/ikea-nightmare/92	jens-martens	ikea-nightmare	92	270.009	275.12	5.11099999999999	0.5944323360412126	0.6056843449353851	they ordered it again
jens-martens/ikea-nightmare/93	jens-martens	ikea-nightmare	93	272.47	279.74	7.269999999999982	0.5998502961054972	0.6158554036501331	everything was fine we had everything at
jens-martens/ikea-nightmare/94	jens-martens	ikea-nightmare	94	275.12	282.019	6.899000000000001	0.6056843449353851	0.6208726856438368	least that book talked until we got over
jens-martens/ikea-nightmare/95	jens-martens	ikea-nightmare	95	279.74	285.8	6.060000000000002	0.6158554036501331	0.6291966624837637	here and we started assembling the couch
jens-martens/ikea-nightmare/96	jens-martens	ikea-nightmare	96	282.019	288.889	6.8700000000000045	0.6208726856438368	0.6359971820443387	and their word any of the legs of the
jens-martens/ikea-nightmare/97	jens-martens	ikea-nightmare	97	285.8	291.319	5.5190000000000055	0.6291966624837637	0.641346894744953	couch in it so again the week after that
jens-martens/ikea-nightmare/98	jens-martens	ikea-nightmare	98	288.889	295.639	6.75	0.6359971820443387	0.6508574951016005	I went back to Ikea and just as like
jens-martens/ikea-nightmare/99	jens-martens	ikea-nightmare	99	291.319	297.379	6.060000000000002	0.641346894744953	0.6546881535785836	okay the legs were in the box yeah we're
jens-martens/ikea-nightmare/100	jens-martens	ikea-nightmare	100	295.639	299.419	3.7799999999999727	0.6508574951016005	0.659179270413667	like oh okay we're gonna grab another
jens-martens/ikea-nightmare/101	jens-martens	ikea-nightmare	101	297.379	302.209	4.829999999999984	0.6546881535785836	0.6653215331440019	box and take like how that one and just
jens-martens/ikea-nightmare/102	jens-martens	ikea-nightmare	102	299.42	304.49	5.069999999999993	0.6591814719415274	0.6703432181934262	give it to five people just looking in
jens-martens/ikea-nightmare/103	jens-martens	ikea-nightmare	103	302.209	307.909	5.699999999999989	0.6653215331440019	0.6778702419479118	the box and searching in the box all at
jens-martens/ikea-nightmare/104	jens-martens	ikea-nightmare	104	304.49	311.329	6.838999999999999	0.6703432181934262	0.6853994672302578	once really five people to look for for
jens-martens/ikea-nightmare/105	jens-martens	ikea-nightmare	105	307.91	314.24	6.329999999999984	0.6778724434757722	0.6918081148316931	four legs so then they call me over and
jens-martens/ikea-nightmare/106	jens-martens	ikea-nightmare	106	311.329	317.959	6.6299999999999955	0.6853994672302578	0.6999955969442793	turns out also the legs are sold
jens-martens/ikea-nightmare/107	jens-martens	ikea-nightmare	107	314.24	320.329	6.088999999999999	0.6918081148316931	0.7052132179732734	separately so she had ordered them again
jens-martens/ikea-nightmare/108	jens-martens	ikea-nightmare	108	317.959	323.0	5.040999999999997	0.6999955969442793	0.7110934988882284	like it's one couch why do I have to
jens-martens/ikea-nightmare/109	jens-martens	ikea-nightmare	109	320.329	327.009	6.680000000000007	0.7052132179732734	0.7199194240803117	order three things to get one couch and
jens-martens/ikea-nightmare/110	jens-martens	ikea-nightmare	110	323.0	332.209	9.209000000000003	0.7110934988882284	0.7313673689540541	the final problem was the delivery of
jens-martens/ikea-nightmare/111	jens-martens	ikea-nightmare	111	327.009	335.36	8.350999999999999	0.7199194240803117	0.7383043832419699	the delivery so because we had way too
jens-martens/ikea-nightmare/112	jens-martens	ikea-nightmare	112	332.209	336.978	4.7690000000000055	0.7313673689540541	0.7418664553199921	much stuff and like an entire bedroom we
jens-martens/ikea-nightmare/113	jens-martens	ikea-nightmare	113	335.36	338.87	3.509999999999991	0.7383043832419699	0.746031746031746	couldn't fit it in the car so we asked
jens-martens/ikea-nightmare/114	jens-martens	ikea-nightmare	114	336.978	341.779	4.800999999999988	0.7418664553199921	0.7524359905774607	like is there a possibility to left to
jens-martens/ikea-nightmare/115	jens-martens	ikea-nightmare	115	338.87	343.639	4.7690000000000055	0.746031746031746	0.756530832397684	deliver it at home she says yeah that's
jens-martens/ikea-nightmare/116	jens-martens	ikea-nightmare	116	341.779	346.039	4.259999999999991	0.7524359905774607	0.7618144992624881	no problem normally you can get them
jens-martens/ikea-nightmare/117	jens-martens	ikea-nightmare	117	343.639	350.329	6.689999999999998	0.756530832397684	0.7712590537833256	tonight I'm like okay yeah we're gonna
jens-martens/ikea-nightmare/118	jens-martens	ikea-nightmare	118	346.04	353.06	7.019999999999982	0.7618167007903485	0.7772714263699007	do it and once we got out of the sword
jens-martens/ikea-nightmare/119	jens-martens	ikea-nightmare	119	350.329	356.599	6.269999999999982	0.7712590537833256	0.7850626334676265	you need you to go to this guy and just
jens-martens/ikea-nightmare/120	jens-martens	ikea-nightmare	120	353.06	359.569	6.5090000000000146	0.7772714263699007	0.7916011712128217	say we're go so we get down there and
jens-martens/ikea-nightmare/121	jens-martens	ikea-nightmare	121	356.6	362.3	5.699999999999989	0.7850648349954868	0.7976135437993968	that's where there were about 50
jens-martens/ikea-nightmare/122	jens-martens	ikea-nightmare	122	359.569	366.5	6.930999999999983	0.7916011712128217	0.8068599608128041	shopping carts just standing there and
jens-martens/ikea-nightmare/123	jens-martens	ikea-nightmare	123	362.3	369.139	6.838999999999999	0.7976135437993968	0.8126697928362283	one little sand that needed to take them
jens-martens/ikea-nightmare/124	jens-martens	ikea-nightmare	124	366.5	372.25	5.75	0.8068599608128041	0.8195187460097307	to the place they needed to go and on
jens-martens/ikea-nightmare/125	jens-martens	ikea-nightmare	125	369.139	376.029	6.889999999999986	0.8126697928362283	0.827838319793937	top of that there was no security at all
jens-martens/ikea-nightmare/126	jens-martens	ikea-nightmare	126	372.25	378.49	6.240000000000009	0.8195187460097307	0.8332562798582216	if I was a bad person I would just go up
jens-martens/ikea-nightmare/127	jens-martens	ikea-nightmare	127	376.029	381.009	4.980000000000018	0.827838319793937	0.8388019285384056	there grab a card and just go home with
jens-martens/ikea-nightmare/128	jens-martens	ikea-nightmare	128	378.49	382.87	4.3799999999999955	0.8332562798582216	0.8428989718864892	it and nobody would ever notice okay
jens-martens/ikea-nightmare/129	jens-martens	ikea-nightmare	129	381.009	385.509	4.5	0.8388019285384056	0.8487088039099134	maybe there were it would be camera
jens-martens/ikea-nightmare/130	jens-martens	ikea-nightmare	130	382.87	388.75	5.8799999999999955	0.8428989718864892	0.8558439557052594	footage but still so what we did we call
jens-martens/ikea-nightmare/131	jens-martens	ikea-nightmare	131	385.509	390.73	5.221000000000004	0.8487088039099134	0.8602029808687229	up somebody we know which truck and we
jens-martens/ikea-nightmare/132	jens-martens	ikea-nightmare	132	388.75	395.8	7.050000000000011	0.8558439557052594	0.8713647271206217	had to wait for half an hour and bitter
jens-martens/ikea-nightmare/133	jens-martens	ikea-nightmare	133	390.73	398.62	7.889999999999986	0.8602029808687229	0.8775730356867666	goal so at 9:15 p.m. I came home I was
jens-martens/ikea-nightmare/134	jens-martens	ikea-nightmare	134	395.8	402.55	6.75	0.8713647271206217	0.8862250401778834	way too tired to study I was frustrated
jens-martens/ikea-nightmare/135	jens-martens	ikea-nightmare	135	398.62	404.8	6.180000000000007	0.8775730356867666	0.8911784778636374	as hell and it was then in there like
jens-martens/ikea-nightmare/136	jens-martens	ikea-nightmare	136	402.55	408.79	6.240000000000009	0.8862250401778834	0.8999625740263744	this was a nightmare and I'm never going
jens-martens/ikea-nightmare/137	jens-martens	ikea-nightmare	137	404.8	411.22	6.420000000000016	0.8911784778636374	0.9053122867269886	to go to Ikea again if it's for an
jens-martens/ikea-nightmare/138	jens-martens	ikea-nightmare	138	408.79	414.97	6.180000000000007	0.8999625740263744	0.9135680162032451	entire bedroom if I need one small thing
jens-martens/ikea-nightmare/139	jens-martens	ikea-nightmare	139	411.22	417.82	6.599999999999966	0.9053122867269886	0.9198423706051999	or two okay but for an entire bedroom it
